scenario,seed,cca,path_profile,openslot,fill_gap,goodput_mbps,avg_rtt_ms,p95_rtt_ms,p99_rtt_ms,p95_path_rtt_ms,p95_excess_rtt_ms,mean_excess_rtt_ms,loss_rate,jain_fairness,handovers
terrestrial,13,CUBIC,ope_v36,True,True,14.02096,42.00652737045099,42.00000000000031,42.00000000000031,40.0,2.000000000000314,2.0065273704509914,0.0005132533418495369,1.0,0
terrestrial,13,BBRv3approx,ope_v36,True,True,78.91376,44.98698528621597,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.986985286215962,0.012276180005246915,1.0,0
terrestrial,13,LeoAware,ope_v36,True,True,79.04032,44.75227225800677,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.7522722580067756,0.010626707362990378,1.0,0
terrestrial,7,CUBIC,ope_v36,True,True,12.74464,42.01235342857852,42.00000000000031,42.00000000000031,40.0,2.000000000000314,2.012353428578519,0.0006022433565029735,1.0,0
terrestrial,7,BBRv3approx,ope_v36,True,True,78.91088,44.98700914246524,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.987009142465244,0.012312227515865911,1.0,0
terrestrial,7,LeoAware,ope_v36,True,True,79.04448,44.78548584290741,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.785485842907413,0.010869804607804075,1.0,0
terrestrial,42,CUBIC,ope_v36,True,True,13.05776,42.00610211858685,42.00000000000031,42.00000000000031,40.0,2.000000000000314,2.006102118586848,0.000514371792830637,1.0,0
terrestrial,42,BBRv3approx,ope_v36,True,True,78.91152,44.986924089156794,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.986924089156789,0.012294326866078151,1.0,0
terrestrial,42,LeoAware,ope_v36,True,True,79.05952,44.7289211975987,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.728921197598696,0.010277354367424933,1.0,0
terrestrial,99,CUBIC,ope_v36,True,True,14.53744,42.013493434882534,42.00000000000031,42.00000000000031,40.0,2.000000000000314,2.013493434882526,0.0004620411216598277,1.0,0
terrestrial,99,BBRv3approx,ope_v36,True,True,78.91488,44.98702804844888,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.987028048448882,0.012258205347469355,1.0,0
terrestrial,99,LeoAware,ope_v36,True,True,79.0528,44.79782221502563,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.797822215025629,0.010803321881331636,1.0,0
terrestrial,123,CUBIC,ope_v36,True,True,12.156,42.01332017110882,42.00000000000031,42.00000000000031,40.0,2.000000000000314,2.0133201711088216,0.000683967537848396,1.0,0
terrestrial,123,BBRv3approx,ope_v36,True,True,78.91072,44.98702330938024,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.987023309380244,0.012304340163737444,1.0,0
terrestrial,123,LeoAware,ope_v36,True,True,79.0416,44.768964191008,46.000000000000945,46.000000000000945,40.0,6.000000000000942,4.768964191008003,0.010806816884825403,1.0,0
